,date,qid,pageviews,date_object,wave
4,2024-01-05 00:00:00,Q6216355,0,2024-01-05,
5,2024-01-06 00:00:00,Q6216355,0,2024-01-06,
6,2024-01-07 00:00:00,Q6216355,0,2024-01-07,
0,2024-01-01 00:00:00,Q5044304,0,2024-01-01,
1,2024-01-02 00:00:00,Q5044304,0,2024-01-02,
2,2024-01-03 00:00:00,Q5044304,0,2024-01-03,
3,2024-01-04 00:00:00,Q5044304,0,2024-01-04,
4,2024-01-05 00:00:00,Q5044304,0,2024-01-05,
5,2024-01-06 00:00:00,Q5044304,0,2024-01-06,
6,2024-01-07 00:00:00,Q5044304,0,2024-01-07,
0,2024-01-01 00:00:00,Q162209,0,2024-01-01,Second-wave
1,2024-01-02 00:00:00,Q162209,0,2024-01-02,Second-wave
2,2024-01-03 00:00:00,Q162209,0,2024-01-03,Second-wave
3,2024-01-04 00:00:00,Q162209,0,2024-01-04,Second-wave
4,2024-01-05 00:00:00,Q162209,0,2024-01-05,Second-wave
5,2024-01-06 00:00:00,Q162209,0,2024-01-06,Second-wave
6,2024-01-07 00:00:00,Q162209,0,2024-01-07,Second-wave
0,2024-01-01 00:00:00,Q7911336,0,2024-01-01,
1,2024-01-02 00:00:00,Q7911336,0,2024-01-02,
2,2024-01-03 00:00:00,Q7911336,0,2024-01-03,
3,2024-01-04 00:00:00,Q7911336,0,2024-01-04,
4,2024-01-05 00:00:00,Q7911336,0,2024-01-05,
5,2024-01-06 00:00:00,Q7911336,0,2024-01-06,
6,2024-01-07 00:00:00,Q7911336,0,2024-01-07,
0,2024-01-01 00:00:00,Q2133896,0,2024-01-01,
1,2024-01-02 00:00:00,Q2133896,0,2024-01-02,
2,2024-01-03 00:00:00,Q2133896,0,2024-01-03,
3,2024-01-04 00:00:00,Q2133896,0,2024-01-04,
4,2024-01-05 00:00:00,Q2133896,0,2024-01-05,
5,2024-01-06 00:00:00,Q2133896,0,2024-01-06,
6,2024-01-07 00:00:00,Q2133896,0,2024-01-07,
0,2024-01-01 00:00:00,Q6172050,0,2024-01-01,Second-wave
1,2024-01-02 00:00:00,Q6172050,0,2024-01-02,Second-wave
2,2024-01-03 00:00:00,Q6172050,0,2024-01-03,Second-wave
3,2024-01-04 00:00:00,Q6172050,0,2024-01-04,Second-wave
4,2024-01-05 00:00:00,Q6172050,0,2024-01-05,Second-wave
5,2024-01-06 00:00:00,Q6172050,0,2024-01-06,Second-wave
6,2024-01-07 00:00:00,Q6172050,0,2024-01-07,Second-wave
0,2024-01-01 00:00:00,Q71507,0,2024-01-01,
1,2024-01-02 00:00:00,Q71507,0,2024-01-02,
2,2024-01-03 00:00:00,Q71507,0,2024-01-03,
3,2024-01-04 00:00:00,Q71507,0,2024-01-04,
4,2024-01-05 00:00:00,Q71507,0,2024-01-05,
5,2024-01-06 00:00:00,Q71507,0,2024-01-06,
6,2024-01-07 00:00:00,Q71507,0,2024-01-07,
0,2024-01-01 00:00:00,Q5365358,0,2024-01-01,
1,2024-01-02 00:00:00,Q5365358,0,2024-01-02,
2,2024-01-03 00:00:00,Q5365358,0,2024-01-03,
3,2024-01-04 00:00:00,Q5365358,0,2024-01-04,
4,2024-01-05 00:00:00,Q5365358,0,2024-01-05,
5,2024-01-06 00:00:00,Q5365358,0,2024-01-06,
6,2024-01-07 00:00:00,Q5365358,0,2024-01-07,
0,2024-01-01 00:00:00,Q5210637,0,2024-01-01,
1,2024-01-02 00:00:00,Q5210637,0,2024-01-02,
2,2024-01-03 00:00:00,Q5210637,0,2024-01-03,
3,2024-01-04 00:00:00,Q5210637,0,2024-01-04,
4,2024-01-05 00:00:00,Q5210637,0,2024-01-05,
5,2024-01-06 00:00:00,Q5210637,0,2024-01-06,
6,2024-01-07 00:00:00,Q5210637,0,2024-01-07,
0,2024-01-01 00:00:00,Q4120363,0,2024-01-01,
1,2024-01-02 00:00:00,Q4120363,0,2024-01-02,
2,2024-01-03 00:00:00,Q4120363,0,2024-01-03,
3,2024-01-04 00:00:00,Q4120363,0,2024-01-04,
4,2024-01-05 00:00:00,Q4120363,0,2024-01-05,
5,2024-01-06 00:00:00,Q4120363,0,2024-01-06,
6,2024-01-07 00:00:00,Q4120363,0,2024-01-07,
0,2024-01-01 00:00:00,Q2809294,0,2024-01-01,
1,2024-01-02 00:00:00,Q2809294,0,2024-01-02,
2,2024-01-03 00:00:00,Q2809294,0,2024-01-03,
3,2024-01-04 00:00:00,Q2809294,0,2024-01-04,
4,2024-01-05 00:00:00,Q2809294,0,2024-01-05,
5,2024-01-06 00:00:00,Q2809294,0,2024-01-06,
6,2024-01-07 00:00:00,Q2809294,0,2024-01-07,
0,2024-01-01 00:00:00,Q5126966,0,2024-01-01,
1,2024-01-02 00:00:00,Q5126966,0,2024-01-02,
2,2024-01-03 00:00:00,Q5126966,0,2024-01-03,
3,2024-01-04 00:00:00,Q5126966,0,2024-01-04,
4,2024-01-05 00:00:00,Q5126966,0,2024-01-05,
5,2024-01-06 00:00:00,Q5126966,0,2024-01-06,
6,2024-01-07 00:00:00,Q5126966,0,2024-01-07,
0,2024-01-01 00:00:00,Q4088416,0,2024-01-01,
1,2024-01-02 00:00:00,Q4088416,0,2024-01-02,
2,2024-01-03 00:00:00,Q4088416,0,2024-01-03,
3,2024-01-04 00:00:00,Q4088416,0,2024-01-04,
4,2024-01-05 00:00:00,Q4088416,0,2024-01-05,
5,2024-01-06 00:00:00,Q4088416,0,2024-01-06,
6,2024-01-07 00:00:00,Q4088416,0,2024-01-07,
0,2024-01-01 00:00:00,Q110462,404,2024-01-01,
1,2024-01-02 00:00:00,Q110462,488,2024-01-02,
2,2024-01-03 00:00:00,Q110462,379,2024-01-03,
3,2024-01-04 00:00:00,Q110462,320,2024-01-04,
4,2024-01-05 00:00:00,Q110462,354,2024-01-05,
5,2024-01-06 00:00:00,Q110462,453,2024-01-06,
6,2024-01-07 00:00:00,Q110462,515,2024-01-07,
0,2024-01-01 00:00:00,Q4767613,0,2024-01-01,
1,2024-01-02 00:00:00,Q4767613,0,2024-01-02,
2,2024-01-03 00:00:00,Q4767613,0,2024-01-03,
3,2024-01-04 00:00:00,Q4767613,0,2024-01-04,
4,2024-01-05 00:00:00,Q4767613,0,2024-01-05,
5,2024-01-06 00:00:00,Q4767613,0,2024-01-06,
6,2024-01-07 00:00:00,Q4767613,0,2024-01-07,
0,2024-01-01 00:00:00,Q7831254,0,2024-01-01,
1,2024-01-02 00:00:00,Q7831254,0,2024-01-02,
2,2024-01-03 00:00:00,Q7831254,0,2024-01-03,
3,2024-01-04 00:00:00,Q7831254,0,2024-01-04,
4,2024-01-05 00:00:00,Q7831254,0,2024-01-05,
5,2024-01-06 00:00:00,Q7831254,0,2024-01-06,
6,2024-01-07 00:00:00,Q7831254,0,2024-01-07,
0,2024-01-01 00:00:00,Q3182884,0,2024-01-01,
1,2024-01-02 00:00:00,Q3182884,0,2024-01-02,
2,2024-01-03 00:00:00,Q3182884,0,2024-01-03,
3,2024-01-04 00:00:00,Q3182884,0,2024-01-04,
4,2024-01-05 00:00:00,Q3182884,0,2024-01-05,
5,2024-01-06 00:00:00,Q3182884,0,2024-01-06,
6,2024-01-07 00:00:00,Q3182884,0,2024-01-07,
0,2024-01-01 00:00:00,Q4942412,0,2024-01-01,
1,2024-01-02 00:00:00,Q4942412,0,2024-01-02,
2,2024-01-03 00:00:00,Q4942412,0,2024-01-03,
3,2024-01-04 00:00:00,Q4942412,0,2024-01-04,
4,2024-01-05 00:00:00,Q4942412,0,2024-01-05,
5,2024-01-06 00:00:00,Q4942412,0,2024-01-06,
6,2024-01-07 00:00:00,Q4942412,0,2024-01-07,
0,2024-01-01 00:00:00,Q242956,251,2024-01-01,Second-wave
1,2024-01-02 00:00:00,Q242956,217,2024-01-02,Second-wave
2,2024-01-03 00:00:00,Q242956,232,2024-01-03,Second-wave
3,2024-01-04 00:00:00,Q242956,192,2024-01-04,Second-wave
4,2024-01-05 00:00:00,Q242956,177,2024-01-05,Second-wave
5,2024-01-06 00:00:00,Q242956,200,2024-01-06,Second-wave
6,2024-01-07 00:00:00,Q242956,467,2024-01-07,Second-wave
0,2024-01-01 00:00:00,Q1086920,0,2024-01-01,
1,2024-01-02 00:00:00,Q1086920,0,2024-01-02,
2,2024-01-03 00:00:00,Q1086920,0,2024-01-03,
3,2024-01-04 00:00:00,Q1086920,0,2024-01-04,
4,2024-01-05 00:00:00,Q1086920,0,2024-01-05,
5,2024-01-06 00:00:00,Q1086920,0,2024-01-06,
6,2024-01-07 00:00:00,Q1086920,0,2024-01-07,
0,2024-01-01 00:00:00,Q242608,373,2024-01-01,Third-wave
1,2024-01-02 00:00:00,Q242608,376,2024-01-02,Third-wave
2,2024-01-03 00:00:00,Q242608,414,2024-01-03,Third-wave
3,2024-01-04 00:00:00,Q242608,415,2024-01-04,Third-wave
4,2024-01-05 00:00:00,Q242608,498,2024-01-05,Third-wave
5,2024-01-06 00:00:00,Q242608,744,2024-01-06,Third-wave
6,2024-01-07 00:00:00,Q242608,448,2024-01-07,Third-wave
0,2024-01-01 00:00:00,Q235095,894,2024-01-01,Third-wave
1,2024-01-02 00:00:00,Q235095,436,2024-01-02,Third-wave
2,2024-01-03 00:00:00,Q235095,284,2024-01-03,Third-wave
3,2024-01-04 00:00:00,Q235095,258,2024-01-04,Third-wave
4,2024-01-05 00:00:00,Q235095,191,2024-01-05,Third-wave
5,2024-01-06 00:00:00,Q235095,262,2024-01-06,Third-wave
6,2024-01-07 00:00:00,Q235095,259,2024-01-07,Third-wave
0,2024-01-01 00:00:00,Q18245611,0,2024-01-01,
1,2024-01-02 00:00:00,Q18245611,0,2024-01-02,
2,2024-01-03 00:00:00,Q18245611,0,2024-01-03,
3,2024-01-04 00:00:00,Q18245611,0,2024-01-04,
4,2024-01-05 00:00:00,Q18245611,0,2024-01-05,
5,2024-01-06 00:00:00,Q18245611,0,2024-01-06,
6,2024-01-07 00:00:00,Q18245611,0,2024-01-07,
0,2024-01-01 00:00:00,Q452761,0,2024-01-01,Third-wave
1,2024-01-02 00:00:00,Q452761,0,2024-01-02,Third-wave
2,2024-01-03 00:00:00,Q452761,0,2024-01-03,Third-wave
3,2024-01-04 00:00:00,Q452761,0,2024-01-04,Third-wave
4,2024-01-05 00:00:00,Q452761,0,2024-01-05,Third-wave
5,2024-01-06 00:00:00,Q452761,0,2024-01-06,Third-wave
6,2024-01-07 00:00:00,Q452761,0,2024-01-07,Third-wave
0,2024-01-01 00:00:00,Q6551801,0,2024-01-01,
1,2024-01-02 00:00:00,Q6551801,0,2024-01-02,
2,2024-01-03 00:00:00,Q6551801,0,2024-01-03,
3,2024-01-04 00:00:00,Q6551801,0,2024-01-04,
4,2024-01-05 00:00:00,Q6551801,0,2024-01-05,
5,2024-01-06 00:00:00,Q6551801,0,2024-01-06,
6,2024-01-07 00:00:00,Q6551801,0,2024-01-07,
0,2024-01-01 00:00:00,Q4726155,0,2024-01-01,
1,2024-01-02 00:00:00,Q4726155,0,2024-01-02,
2,2024-01-03 00:00:00,Q4726155,0,2024-01-03,
3,2024-01-04 00:00:00,Q4726155,0,2024-01-04,
4,2024-01-05 00:00:00,Q4726155,0,2024-01-05,
5,2024-01-06 00:00:00,Q4726155,0,2024-01-06,
6,2024-01-07 00:00:00,Q4726155,0,2024-01-07,
0,2024-01-01 00:00:00,Q3157793,0,2024-01-01,
1,2024-01-02 00:00:00,Q3157793,0,2024-01-02,
2,2024-01-03 00:00:00,Q3157793,0,2024-01-03,
3,2024-01-04 00:00:00,Q3157793,0,2024-01-04,
4,2024-01-05 00:00:00,Q3157793,0,2024-01-05,
5,2024-01-06 00:00:00,Q3157793,0,2024-01-06,
6,2024-01-07 00:00:00,Q3157793,0,2024-01-07,
0,2024-01-01 00:00:00,Q1398131,0,2024-01-01,
1,2024-01-02 00:00:00,Q1398131,0,2024-01-02,
2,2024-01-03 00:00:00,Q1398131,0,2024-01-03,
3,2024-01-04 00:00:00,Q1398131,0,2024-01-04,
4,2024-01-05 00:00:00,Q1398131,0,2024-01-05,
5,2024-01-06 00:00:00,Q1398131,0,2024-01-06,
6,2024-01-07 00:00:00,Q1398131,0,2024-01-07,
0,2024-01-01 00:00:00,Q30099220,0,2024-01-01,
1,2024-01-02 00:00:00,Q30099220,0,2024-01-02,
2,2024-01-03 00:00:00,Q30099220,0,2024-01-03,
3,2024-01-04 00:00:00,Q30099220,0,2024-01-04,
4,2024-01-05 00:00:00,Q30099220,0,2024-01-05,
5,2024-01-06 00:00:00,Q30099220,0,2024-01-06,
6,2024-01-07 00:00:00,Q30099220,0,2024-01-07,
0,2024-01-01 00:00:00,Q118969,0,2024-01-01,
1,2024-01-02 00:00:00,Q118969,0,2024-01-02,
2,2024-01-03 00:00:00,Q118969,0,2024-01-03,
3,2024-01-04 00:00:00,Q118969,0,2024-01-04,
4,2024-01-05 00:00:00,Q118969,0,2024-01-05,
5,2024-01-06 00:00:00,Q118969,0,2024-01-06,
6,2024-01-07 00:00:00,Q118969,0,2024-01-07,
0,2024-01-01 00:00:00,Q126633,0,2024-01-01,
1,2024-01-02 00:00:00,Q126633,0,2024-01-02,
2,2024-01-03 00:00:00,Q126633,127,2024-01-03,
3,2024-01-04 00:00:00,Q126633,0,2024-01-04,
4,2024-01-05 00:00:00,Q126633,113,2024-01-05,
5,2024-01-06 00:00:00,Q126633,0,2024-01-06,
6,2024-01-07 00:00:00,Q126633,119,2024-01-07,
0,2024-01-01 00:00:00,Q442231,93,2024-01-01,
1,2024-01-02 00:00:00,Q442231,0,2024-01-02,
2,2024-01-03 00:00:00,Q442231,0,2024-01-03,
3,2024-01-04 00:00:00,Q442231,0,2024-01-04,
4,2024-01-05 00:00:00,Q442231,91,2024-01-05,
5,2024-01-06 00:00:00,Q442231,92,2024-01-06,
6,2024-01-07 00:00:00,Q442231,0,2024-01-07,
0,2024-01-01 00:00:00,Q111452,0,2024-01-01,
1,2024-01-02 00:00:00,Q111452,0,2024-01-02,
2,2024-01-03 00:00:00,Q111452,0,2024-01-03,
3,2024-01-04 00:00:00,Q111452,0,2024-01-04,
4,2024-01-05 00:00:00,Q111452,0,2024-01-05,
5,2024-01-06 00:00:00,Q111452,0,2024-01-06,
6,2024-01-07 00:00:00,Q111452,0,2024-01-07,
0,2024-01-01 00:00:00,Q528685,0,2024-01-01,
1,2024-01-02 00:00:00,Q528685,0,2024-01-02,
2,2024-01-03 00:00:00,Q528685,0,2024-01-03,
3,2024-01-04 00:00:00,Q528685,0,2024-01-04,
4,2024-01-05 00:00:00,Q528685,0,2024-01-05,
5,2024-01-06 00:00:00,Q528685,0,2024-01-06,
6,2024-01-07 00:00:00,Q528685,0,2024-01-07,
0,2024-01-01 00:00:00,Q4948326,0,2024-01-01,
1,2024-01-02 00:00:00,Q4948326,0,2024-01-02,
2,2024-01-03 00:00:00,Q4948326,0,2024-01-03,
3,2024-01-04 00:00:00,Q4948326,0,2024-01-04,
4,2024-01-05 00:00:00,Q4948326,0,2024-01-05,
5,2024-01-06 00:00:00,Q4948326,0,2024-01-06,
6,2024-01-07 00:00:00,Q4948326,0,2024-01-07,
0,2024-01-01 00:00:00,Q7640392,0,2024-01-01,
1,2024-01-02 00:00:00,Q7640392,0,2024-01-02,
2,2024-01-03 00:00:00,Q7640392,0,2024-01-03,
3,2024-01-04 00:00:00,Q7640392,0,2024-01-04,
4,2024-01-05 00:00:00,Q7640392,0,2024-01-05,
5,2024-01-06 00:00:00,Q7640392,0,2024-01-06,
6,2024-01-07 00:00:00,Q7640392,0,2024-01-07,
0,2024-01-01 00:00:00,Q89677,0,2024-01-01,
1,2024-01-02 00:00:00,Q89677,0,2024-01-02,
2,2024-01-03 00:00:00,Q89677,0,2024-01-03,
3,2024-01-04 00:00:00,Q89677,0,2024-01-04,
4,2024-01-05 00:00:00,Q89677,0,2024-01-05,
5,2024-01-06 00:00:00,Q89677,0,2024-01-06,
6,2024-01-07 00:00:00,Q89677,0,2024-01-07,
0,2024-01-01 00:00:00,Q7438987,0,2024-01-01,
1,2024-01-02 00:00:00,Q7438987,0,2024-01-02,
2,2024-01-03 00:00:00,Q7438987,0,2024-01-03,
3,2024-01-04 00:00:00,Q7438987,0,2024-01-04,
4,2024-01-05 00:00:00,Q7438987,0,2024-01-05,
5,2024-01-06 00:00:00,Q7438987,0,2024-01-06,
6,2024-01-07 00:00:00,Q7438987,0,2024-01-07,
0,2024-01-01 00:00:00,Q3380326,0,2024-01-01,
1,2024-01-02 00:00:00,Q3380326,0,2024-01-02,
2,2024-01-03 00:00:00,Q3380326,0,2024-01-03,
3,2024-01-04 00:00:00,Q3380326,0,2024-01-04,
4,2024-01-05 00:00:00,Q3380326,0,2024-01-05,
5,2024-01-06 00:00:00,Q3380326,0,2024-01-06,
6,2024-01-07 00:00:00,Q3380326,0,2024-01-07,
0,2024-01-01 00:00:00,Q437675,0,2024-01-01,
1,2024-01-02 00:00:00,Q437675,0,2024-01-02,
2,2024-01-03 00:00:00,Q437675,0,2024-01-03,
3,2024-01-04 00:00:00,Q437675,0,2024-01-04,
4,2024-01-05 00:00:00,Q437675,0,2024-01-05,
5,2024-01-06 00:00:00,Q437675,0,2024-01-06,
6,2024-01-07 00:00:00,Q437675,0,2024-01-07,
0,2024-01-01 00:00:00,Q6774379,0,2024-01-01,
1,2024-01-02 00:00:00,Q6774379,0,2024-01-02,
2,2024-01-03 00:00:00,Q6774379,0,2024-01-03,
3,2024-01-04 00:00:00,Q6774379,0,2024-01-04,
4,2024-01-05 00:00:00,Q6774379,0,2024-01-05,
5,2024-01-06 00:00:00,Q6774379,0,2024-01-06,
6,2024-01-07 00:00:00,Q6774379,0,2024-01-07,
0,2024-01-01 00:00:00,Q827708,0,2024-01-01,
1,2024-01-02 00:00:00,Q827708,0,2024-01-02,
2,2024-01-03 00:00:00,Q827708,0,2024-01-03,
3,2024-01-04 00:00:00,Q827708,0,2024-01-04,
4,2024-01-05 00:00:00,Q827708,0,2024-01-05,
5,2024-01-06 00:00:00,Q827708,0,2024-01-06,
6,2024-01-07 00:00:00,Q827708,0,2024-01-07,
0,2024-01-01 00:00:00,Q470063,0,2024-01-01,
1,2024-01-02 00:00:00,Q470063,0,2024-01-02,
2,2024-01-03 00:00:00,Q470063,0,2024-01-03,
3,2024-01-04 00:00:00,Q470063,0,2024-01-04,
4,2024-01-05 00:00:00,Q470063,0,2024-01-05,
5,2024-01-06 00:00:00,Q470063,0,2024-01-06,
6,2024-01-07 00:00:00,Q470063,0,2024-01-07,
0,2024-01-01 00:00:00,Q234519,0,2024-01-01,
1,2024-01-02 00:00:00,Q234519,0,2024-01-02,
2,2024-01-03 00:00:00,Q234519,135,2024-01-03,
3,2024-01-04 00:00:00,Q234519,0,2024-01-04,
4,2024-01-05 00:00:00,Q234519,96,2024-01-05,
5,2024-01-06 00:00:00,Q234519,0,2024-01-06,
6,2024-01-07 00:00:00,Q234519,0,2024-01-07,
0,2024-01-01 00:00:00,Q16211224,0,2024-01-01,
1,2024-01-02 00:00:00,Q16211224,0,2024-01-02,
2,2024-01-03 00:00:00,Q16211224,0,2024-01-03,
3,2024-01-04 00:00:00,Q16211224,0,2024-01-04,
4,2024-01-05 00:00:00,Q16211224,0,2024-01-05,
5,2024-01-06 00:00:00,Q16211224,0,2024-01-06,
6,2024-01-07 00:00:00,Q16211224,0,2024-01-07,
0,2024-01-01 00:00:00,Q26436187,0,2024-01-01,
1,2024-01-02 00:00:00,Q26436187,0,2024-01-02,
2,2024-01-03 00:00:00,Q26436187,0,2024-01-03,
3,2024-01-04 00:00:00,Q26436187,0,2024-01-04,
4,2024-01-05 00:00:00,Q26436187,0,2024-01-05,
5,2024-01-06 00:00:00,Q26436187,0,2024-01-06,
6,2024-01-07 00:00:00,Q26436187,0,2024-01-07,
0,2024-01-01 00:00:00,Q1044179,0,2024-01-01,
1,2024-01-02 00:00:00,Q1044179,0,2024-01-02,
2,2024-01-03 00:00:00,Q1044179,0,2024-01-03,
3,2024-01-04 00:00:00,Q1044179,0,2024-01-04,
4,2024-01-05 00:00:00,Q1044179,0,2024-01-05,
5,2024-01-06 00:00:00,Q1044179,0,2024-01-06,
6,2024-01-07 00:00:00,Q1044179,0,2024-01-07,
0,2024-01-01 00:00:00,Q159876,0,2024-01-01,
1,2024-01-02 00:00:00,Q159876,0,2024-01-02,
2,2024-01-03 00:00:00,Q159876,0,2024-01-03,
3,2024-01-04 00:00:00,Q159876,0,2024-01-04,
4,2024-01-05 00:00:00,Q159876,0,2024-01-05,
5,2024-01-06 00:00:00,Q159876,0,2024-01-06,
6,2024-01-07 00:00:00,Q159876,0,2024-01-07,
0,2024-01-01 00:00:00,Q242051,0,2024-01-01,
1,2024-01-02 00:00:00,Q242051,0,2024-01-02,
2,2024-01-03 00:00:00,Q242051,0,2024-01-03,
3,2024-01-04 00:00:00,Q242051,0,2024-01-04,
4,2024-01-05 00:00:00,Q242051,0,2024-01-05,
5,2024-01-06 00:00:00,Q242051,0,2024-01-06,
6,2024-01-07 00:00:00,Q242051,0,2024-01-07,
0,2024-01-01 00:00:00,Q469339,0,2024-01-01,
1,2024-01-02 00:00:00,Q469339,0,2024-01-02,
2,2024-01-03 00:00:00,Q469339,0,2024-01-03,
3,2024-01-04 00:00:00,Q469339,0,2024-01-04,
4,2024-01-05 00:00:00,Q469339,0,2024-01-05,
5,2024-01-06 00:00:00,Q469339,0,2024-01-06,
6,2024-01-07 00:00:00,Q469339,0,2024-01-07,
0,2024-01-01 00:00:00,Q117012,3682,2024-01-01,
1,2024-01-02 00:00:00,Q117012,2954,2024-01-02,
2,2024-01-03 00:00:00,Q117012,2402,2024-01-03,
3,2024-01-04 00:00:00,Q117012,2245,2024-01-04,
4,2024-01-05 00:00:00,Q117012,2447,2024-01-05,
5,2024-01-06 00:00:00,Q117012,2829,2024-01-06,
6,2024-01-07 00:00:00,Q117012,2867,2024-01-07,
0,2024-01-01 00:00:00,Q47152,1050,2024-01-01,
1,2024-01-02 00:00:00,Q47152,1148,2024-01-02,
2,2024-01-03 00:00:00,Q47152,1194,2024-01-03,
3,2024-01-04 00:00:00,Q47152,1336,2024-01-04,
4,2024-01-05 00:00:00,Q47152,1385,2024-01-05,
5,2024-01-06 00:00:00,Q47152,1337,2024-01-06,
6,2024-01-07 00:00:00,Q47152,1252,2024-01-07,
0,2024-01-01 00:00:00,Q6894232,0,2024-01-01,
1,2024-01-02 00:00:00,Q6894232,0,2024-01-02,
2,2024-01-03 00:00:00,Q6894232,0,2024-01-03,
3,2024-01-04 00:00:00,Q6894232,0,2024-01-04,
4,2024-01-05 00:00:00,Q6894232,0,2024-01-05,
5,2024-01-06 00:00:00,Q6894232,0,2024-01-06,
6,2024-01-07 00:00:00,Q6894232,0,2024-01-07,
0,2024-01-01 00:00:00,Q4762514,0,2024-01-01,
1,2024-01-02 00:00:00,Q4762514,0,2024-01-02,
2,2024-01-03 00:00:00,Q4762514,0,2024-01-03,
3,2024-01-04 00:00:00,Q4762514,0,2024-01-04,
4,2024-01-05 00:00:00,Q4762514,0,2024-01-05,
5,2024-01-06 00:00:00,Q4762514,0,2024-01-06,
6,2024-01-07 00:00:00,Q4762514,0,2024-01-07,
0,2024-01-01 00:00:00,Q6861607,0,2024-01-01,
1,2024-01-02 00:00:00,Q6861607,0,2024-01-02,
2,2024-01-03 00:00:00,Q6861607,0,2024-01-03,
3,2024-01-04 00:00:00,Q6861607,0,2024-01-04,
4,2024-01-05 00:00:00,Q6861607,0,2024-01-05,
5,2024-01-06 00:00:00,Q6861607,0,2024-01-06,
6,2024-01-07 00:00:00,Q6861607,0,2024-01-07,
0,2024-01-01 00:00:00,Q15485418,0,2024-01-01,
1,2024-01-02 00:00:00,Q15485418,0,2024-01-02,
2,2024-01-03 00:00:00,Q15485418,0,2024-01-03,
3,2024-01-04 00:00:00,Q15485418,0,2024-01-04,
4,2024-01-05 00:00:00,Q15485418,0,2024-01-05,
5,2024-01-06 00:00:00,Q15485418,0,2024-01-06,
6,2024-01-07 00:00:00,Q15485418,0,2024-01-07,
0,2024-01-01 00:00:00,Q3567250,0,2024-01-01,
1,2024-01-02 00:00:00,Q3567250,0,2024-01-02,
2,2024-01-03 00:00:00,Q3567250,0,2024-01-03,
3,2024-01-04 00:00:00,Q3567250,0,2024-01-04,
4,2024-01-05 00:00:00,Q3567250,0,2024-01-05,
5,2024-01-06 00:00:00,Q3567250,0,2024-01-06,
6,2024-01-07 00:00:00,Q3567250,0,2024-01-07,
0,2024-01-01 00:00:00,,0,2024-01-01,
1,2024-01-02 00:00:00,,0,2024-01-02,
2,2024-01-03 00:00:00,,0,2024-01-03,
3,2024-01-04 00:00:00,,0,2024-01-04,
4,2024-01-05 00:00:00,,0,2024-01-05,
5,2024-01-06 00:00:00,,0,2024-01-06,
6,2024-01-07 00:00:00,,0,2024-01-07,
0,2024-01-01 00:00:00,Q256671,182,2024-01-01,Third-wave
1,2024-01-02 00:00:00,Q256671,143,2024-01-02,Third-wave
2,2024-01-03 00:00:00,Q256671,166,2024-01-03,Third-wave
3,2024-01-04 00:00:00,Q256671,186,2024-01-04,Third-wave
4,2024-01-05 00:00:00,Q256671,146,2024-01-05,Third-wave
5,2024-01-06 00:00:00,Q256671,356,2024-01-06,Third-wave
6,2024-01-07 00:00:00,Q256671,334,2024-01-07,Third-wave
0,2024-01-01 00:00:00,Q449513,0,2024-01-01,
1,2024-01-02 00:00:00,Q449513,0,2024-01-02,
2,2024-01-03 00:00:00,Q449513,0,2024-01-03,
3,2024-01-04 00:00:00,Q449513,0,2024-01-04,
4,2024-01-05 00:00:00,Q449513,0,2024-01-05,
5,2024-01-06 00:00:00,Q449513,0,2024-01-06,
6,2024-01-07 00:00:00,Q449513,0,2024-01-07,
0,2024-01-01 00:00:00,Q231178,878,2024-01-01,Second-wave
1,2024-01-02 00:00:00,Q231178,999,2024-01-02,Second-wave
2,2024-01-03 00:00:00,Q231178,932,2024-01-03,Second-wave
3,2024-01-04 00:00:00,Q231178,1008,2024-01-04,Second-wave
4,2024-01-05 00:00:00,Q231178,1073,2024-01-05,Second-wave
5,2024-01-06 00:00:00,Q231178,1085,2024-01-06,Second-wave
6,2024-01-07 00:00:00,Q231178,1214,2024-01-07,Second-wave
0,2024-01-01 00:00:00,Q5085869,0,2024-01-01,
1,2024-01-02 00:00:00,Q5085869,0,2024-01-02,
2,2024-01-03 00:00:00,Q5085869,0,2024-01-03,
3,2024-01-04 00:00:00,Q5085869,0,2024-01-04,
4,2024-01-05 00:00:00,Q5085869,0,2024-01-05,
5,2024-01-06 00:00:00,Q5085869,0,2024-01-06,
6,2024-01-07 00:00:00,Q5085869,0,2024-01-07,
0,2024-01-01 00:00:00,Q22004198,0,2024-01-01,
1,2024-01-02 00:00:00,Q22004198,0,2024-01-02,
2,2024-01-03 00:00:00,Q22004198,0,2024-01-03,
3,2024-01-04 00:00:00,Q22004198,0,2024-01-04,
4,2024-01-05 00:00:00,Q22004198,0,2024-01-05,
5,2024-01-06 00:00:00,Q22004198,0,2024-01-06,
6,2024-01-07 00:00:00,Q22004198,0,2024-01-07,
0,2024-01-01 00:00:00,Q225863,0,2024-01-01,
1,2024-01-02 00:00:00,Q225863,0,2024-01-02,
2,2024-01-03 00:00:00,Q225863,0,2024-01-03,
3,2024-01-04 00:00:00,Q225863,0,2024-01-04,
4,2024-01-05 00:00:00,Q225863,0,2024-01-05,
5,2024-01-06 00:00:00,Q225863,0,2024-01-06,
6,2024-01-07 00:00:00,Q225863,0,2024-01-07,
0,2024-01-01 00:00:00,Q18001222,0,2024-01-01,
1,2024-01-02 00:00:00,Q18001222,0,2024-01-02,
2,2024-01-03 00:00:00,Q18001222,0,2024-01-03,
3,2024-01-04 00:00:00,Q18001222,0,2024-01-04,
